endTime,artistName,trackName,msPlayed,timePlayed,tipo
2021-03-14 00:10:00,Arnaldo Antunes,Dentro de um Sonho,208960,0 days 00:03:28.960000,música
2021-03-14 00:13:00,Arnaldo Antunes,Sem Você (Música Incidental: Preta Pretinha),198213,0 days 00:03:18.213000,música
2021-03-14 00:16:00,Arnaldo Antunes,Se Assim Quiser,172480,0 days 00:02:52.480000,música
2021-03-14 00:18:00,Arnaldo Antunes,De Mais Ninguém,163680,0 days 00:02:43.680000,música
2021-03-14 00:21:00,Arnaldo Antunes,Alma,178053,0 days 00:02:58.053000,música
2021-03-14 00:22:00,Arnaldo Antunes,Consciência,47230,0 days 00:00:47.230000,música
2021-03-14 01:00:00,Forfun,Blake Metal,52490,0 days 00:00:52.490000,música
2021-03-14 01:02:00,JAY-Z,Ni**as In Paris,73920,0 days 00:01:13.920000,música
2021-03-14 01:09:00,THShow,Larika’s s02e05 – Pastelzinho Diferenciado,415665,0 days 00:06:55.665000,podcast
2021-03-14 01:14:00,Respondendo em Voz Alta,T2E10 — Campeã do Povo,302676,0 days 00:05:02.676000,música
2021-03-14 01:16:00,piadasdocaipira,3 PIADAS MAIS OUVIDAS,30000,0 days 00:00:30,música
2021-03-14 02:44:00,AntiCast,AntiCast 469 - Lula lá… será?,759200,0 days 00:12:39.200000,podcast
2021-03-14 15:57:00,DUDA BEAT,Meu Pisêro,201782,0 days 00:03:21.782000,música
2021-03-14 15:59:00,DUDA BEAT,Vem Quente Que Eu Estou Fervendo,97124,0 days 00:01:37.124000,música
2021-03-14 18:04:00,Liniker e os Caramelows,Caeu,2900,0 days 00:00:02.900000,música
2021-03-14 18:09:00,Liniker e os Caramelows,Caeu,258519,0 days 00:04:18.519000,música
2021-03-14 18:12:00,ANAVITÓRIA,não passa vontade,221763,0 days 00:03:41.763000,música
2021-03-14 18:17:00,DUDA BEAT,Pro Mundo Ouvir,261656,0 days 00:04:21.656000,música
2021-03-14 18:22:00,Céu,Varanda Suspensa,288200,0 days 00:04:48.200000,música
2021-03-14 18:24:00,BaianaSystem,Sonar,170293,0 days 00:02:50.293000,música
2021-03-14 18:27:00,BRAZA,Cartas do Tarô,158400,0 days 00:02:38.400000,música
2021-03-14 18:31:00,Francisca La Braza,Batida do Amor,234057,0 days 00:03:54.057000,música
2021-03-14 18:36:00,As Baías,Uma Canção Pra Você (Jaqueta Amarela),297507,0 days 00:04:57.507000,música
2021-03-14 18:42:00,Mariana Aydar,Te Faço um Cafuné,2742,0 days 00:00:02.742000,música
2021-03-14 18:42:00,Luedji Luna,Banho de Folhas,370611,0 days 00:06:10.611000,música
2021-03-14 18:42:00,Luedji Luna,Dentro Ali,2327,0 days 00:00:02.327000,música
2021-03-14 18:42:00,Luedji Luna,Um Corpo no Mundo,2547,0 days 00:00:02.547000,música
2021-03-14 18:42:00,Lamparina e A Primavera,Não Me Entrego Pros Caretas,3631,0 days 00:00:03.631000,música
2021-03-14 18:42:00,Rosa Neon,Fala Lá Pra Ela,2676,0 days 00:00:02.676000,música
2021-03-14 18:45:00,Liniker e os Caramelows,Zero,40747,0 days 00:00:40.747000,música
2021-03-14 18:45:00,Mc Tha,Coração Vagabundo,150000,0 days 00:02:30,música
2021-03-14 18:49:00,DUDA BEAT,Meu Pisêro,201797,0 days 00:03:21.797000,música
2021-03-14 18:52:00,Liniker e os Caramelows,Intimidade,194883,0 days 00:03:14.883000,música
2021-03-14 18:55:00,BaianaSystem,Monopólio,197648,0 days 00:03:17.648000,música
2021-03-14 18:57:00,Rubel,Sapato,88660,0 days 00:01:28.660000,música
2021-03-14 19:00:00,DUDA BEAT,Chega,185544,0 days 00:03:05.544000,música
2021-03-14 19:04:00,ANAVITÓRIA,não passa vontade,221763,0 days 00:03:41.763000,música
2021-03-14 19:06:00,BRAZA,Cartas do Tarô,158400,0 days 00:02:38.400000,música
2021-03-14 19:09:00,O Terno,Culpa,168320,0 days 00:02:48.320000,música
2021-03-14 19:12:00,Liniker e os Caramelows,De Ontem,187385,0 days 00:03:07.385000,música
2021-03-14 19:13:00,Rubel,Só pra Te Mostrar,2695,0 days 00:00:02.695000,música
2021-03-14 19:13:00,Academia da Berlinda,Cumbia da Praia,65004,0 days 00:01:05.004000,música
2021-03-14 19:16:00,DUDA BEAT,Deixa Eu Te Amar,172235,0 days 00:02:52.235000,música
2021-03-14 19:20:00,Lux & Tróia,Bixinho - Lux & Tróia Remix,207917,0 days 00:03:27.917000,música
2021-03-14 19:24:00,Lamparina e A Primavera,Pochete,235713,0 days 00:03:55.713000,música
2021-03-14 19:27:00,Boogarins,Foimal,192000,0 days 00:03:12,música
2021-03-14 19:30:00,Cícero,Some Lazy Days,178551,0 days 00:02:58.551000,música
2021-03-14 19:33:00,ANAVITÓRIA,não passa vontade,221763,0 days 00:03:41.763000,música
2021-03-14 19:34:00,DUDA BEAT,Back To Bad,23062,0 days 00:00:23.062000,música
2021-03-14 19:38:00,DUDA BEAT,Egoísta,223813,0 days 00:03:43.813000,música
2021-03-14 19:39:00,Rico Dalasam,DDGA,84173,0 days 00:01:24.173000,música
2021-03-14 19:42:00,Rico Dalasam,Expresso Sudamericah,184227,0 days 00:03:04.227000,música
2021-03-14 19:44:00,Rico Dalasam,Não é Comigo,94064,0 days 00:01:34.064000,música
2021-03-14 19:47:00,Rico Dalasam,Última Vez,210468,0 days 00:03:30.468000,música
2021-03-14 19:51:00,Rico Dalasam,Braille,229200,0 days 00:03:49.200000,música
2021-03-14 19:54:00,Rico Dalasam,Mudou Como?,194613,0 days 00:03:14.613000,música
2021-03-14 19:57:00,Rico Dalasam,Supstah,192227,0 days 00:03:12.227000,música
2021-03-14 20:07:00,Rico Dalasam,Circular 3,40787,0 days 00:00:40.787000,música
2021-03-14 20:11:00,Rico Dalasam,Vividir,206773,0 days 00:03:26.773000,música
2021-03-14 20:12:00,Rico Dalasam,Outros Finais,59853,0 days 00:00:59.853000,música
2021-03-14 20:14:00,Rico Dalasam,Estrangeiro,145787,0 days 00:02:25.787000,música
2021-03-14 23:24:00,ANAVITÓRIA,não passa vontade,221763,0 days 00:03:41.763000,música
2021-03-14 23:32:00,ANAVITÓRIA,"Amarelo, azul e branco",201452,0 days 00:03:21.452000,música
2021-03-14 23:32:00,Silva,Sorriso De Agogô,50007,0 days 00:00:50.007000,música
2021-03-14 23:36:00,The Beatles,Here Comes The Sun - Remastered 2009,185733,0 days 00:03:05.733000,música
2021-03-14 23:38:00,The Beatles,Cry Baby Cry - Esher Demo,147733,0 days 00:02:27.733000,música
2021-03-14 23:41:00,George Martin,Sea Of Time - Remastered 2009,180213,0 days 00:03:00.213000,música
2021-03-14 23:44:00,The Beatles,Get Back - Naked Version / Remastered 2013,154848,0 days 00:02:34.848000,música
2021-03-14 23:48:00,The Beatles,Lucy In The Sky With Diamonds,250434,0 days 00:04:10.434000,música
2021-03-14 23:51:00,The Beatles,Eight Days A Week - Remastered 2015,163320,0 days 00:02:43.320000,música
2021-03-14 23:55:00,The Beatles,You Never Give Me Your Money - Remastered 2009,242973,0 days 00:04:02.973000,música
2021-03-14 23:57:00,The Beatles,We Can Work It Out - Remastered 2015,135693,0 days 00:02:15.693000,música
2021-03-14 23:59:00,The Beatles,Got To Get You Into My Life - Remastered 2009,149240,0 days 00:02:29.240000,música
2021-03-15 00:02:00,The Beatles,Everybody’s Trying To Be My Baby - Live / Bonus Track,6259,0 days 00:00:06.259000,música
2021-03-15 00:02:00,The Beatles,Yellow Submarine - Remastered 2015,158800,0 days 00:02:38.800000,música
2021-03-15 00:06:00,The Beatles,"Hello, Goodbye - Remastered 2009",209893,0 days 00:03:29.893000,música
2021-03-15 00:09:00,The Beatles,I've Got A Feeling - Remastered 2009,217560,0 days 00:03:37.560000,música
2021-03-15 00:12:00,The Beatles,Got To Get You Into My Life - Take 5 / Anthology 2 Version,174213,0 days 00:02:54.213000,música
2021-03-15 00:15:00,The Beatles,Lady Madonna - Take 2 / Piano & Drums,145400,0 days 00:02:25.400000,música
2021-03-15 00:18:00,The Beatles,Savoy Truffle - Instrumental Backing Track,176973,0 days 00:02:56.973000,música
2021-03-15 00:20:00,The Beatles,If I Needed Someone - Remastered 2009,142266,0 days 00:02:22.266000,música
2021-03-15 00:24:00,The Beatles,She's Leaving Home - Take 1 / Instrumental,229120,0 days 00:03:49.120000,música
2021-03-15 00:28:00,The Beatles,Come Together - Remastered 2009,259666,0 days 00:04:19.666000,música
2021-03-15 00:30:00,The Beatles,Mean Mr. Mustard - Take 20,94293,0 days 00:01:34.293000,música
2021-03-15 00:31:00,The Beatles,Golden Slumbers - 2019 Mix,91440,0 days 00:01:31.440000,música
2021-03-15 00:35:00,The Beatles,Oh! Darling - Anthology 3 Version,247480,0 days 00:04:07.480000,música
2021-03-15 00:39:00,The Beatles,All You Need Is Love - Remastered 2015,227760,0 days 00:03:47.760000,música
2021-03-15 00:40:00,The Beatles,She Loves You - Mono / Remastered,50973,0 days 00:00:50.973000,música
2021-03-15 00:44:00,The Beatles,All You Need Is Love - Remastered 2015,227760,0 days 00:03:47.760000,música
2021-03-15 00:46:00,The Beatles,She Loves You - Mono / Remastered,140920,0 days 00:02:20.920000,música
2021-03-15 00:49:00,The Beatles,The End - 2019 Mix,141906,0 days 00:02:21.906000,música
2021-03-15 00:51:00,The Beatles,"You Really Got A Hold On Me - Live At The BBC For ""Saturday Club"" / 24th August, 1963",158226,0 days 00:02:38.226000,música
2021-03-15 00:55:00,She & Him,You Really Got a Hold on Me,239173,0 days 00:03:59.173000,música
2021-03-15 00:58:00,Smokey Robinson & The Miracles,You've Really Got A Hold On Me,191000,0 days 00:03:11,música
2021-03-15 01:02:00,The Beatles,Oh! Darling - 2019 Mix,207146,0 days 00:03:27.146000,música
2021-03-15 01:02:00,The Beatles,Lady Madonna,9926,0 days 00:00:09.926000,música
2021-03-15 01:05:00,She & Him,We'll Meet Again,152520,0 days 00:02:32.520000,música
2021-03-15 01:07:00,She & Him,Silver Bells,117226,0 days 00:01:57.226000,música
2021-03-15 01:09:00,She & Him,Why Do You Let Me Stay Here?,150506,0 days 00:02:30.506000,música
2021-03-15 05:41:00,She & Him,Baby,88366,0 days 00:01:28.366000,música
2021-03-15 21:46:00,AntiCast,AntiCast 469 - Lula lá… será?,930006,0 days 00:15:30.006000,podcast
2021-03-16 16:42:00,AntiCast,AntiCast 469 - Lula lá… será?,77165,0 days 00:01:17.165000,podcast
2021-03-16 16:50:00,Prancheta do PVC - Paulo Vinícius Coelho,Quem está certo nessa história?,427703,0 days 00:07:07.703000,podcast
2021-03-16 17:16:00,Trivela,Trivela #327 Boletim Internacional,766296,0 days 00:12:46.296000,podcast
2021-03-17 01:55:00,Trivela,Trivela #327 Boletim Internacional,1443880,0 days 00:24:03.880000,podcast
2021-03-18 00:22:00,Lightnin' Hopkins,Back To New Orleans,19010,0 days 00:00:19.010000,música
2021-03-18 00:25:00,Lightnin' Hopkins,Back To New Orleans,181453,0 days 00:03:01.453000,música
2021-03-18 00:28:00,Little Walter,Blue And Lonesome - Single Version,166485,0 days 00:02:46.485000,música
2021-03-18 00:33:00,Rory Gallagher,I Fall Apart,312400,0 days 00:05:12.400000,música
2021-03-18 00:36:00,Bo Diddley,Bo Diddley,149013,0 days 00:02:29.013000,música
2021-03-18 00:36:00,J.J. Cale,Cajun Moon,24356,0 days 00:00:24.356000,música
2021-03-18 00:38:00,Buddy Holly,Bo Diddley,142240,0 days 00:02:22.240000,música
2021-03-18 00:42:00,Tony Joe White,Homemade Ice Cream,192040,0 days 00:03:12.040000,música
2021-03-18 00:47:00,B.B. King,Blues Man,318800,0 days 00:05:18.800000,música
2021-03-18 00:49:00,J.J. Cale,Travelin' Light,123784,0 days 00:02:03.784000,música
2021-03-18 00:52:00,Alabama Shakes,Sound & Color,182467,0 days 00:03:02.467000,música
2021-03-18 00:56:00,Alabama Shakes,Don't Wanna Fight,232547,0 days 00:03:52.547000,música
2021-03-18 01:00:00,Alabama Shakes,Dunes,257920,0 days 00:04:17.920000,música
2021-03-18 01:03:00,Alabama Shakes,Future People,201613,0 days 00:03:21.613000,música
2021-03-18 01:08:00,Alabama Shakes,Gimme All Your Love,243467,0 days 00:04:03.467000,música
2021-03-18 01:12:00,Alabama Shakes,This Feeling,268853,0 days 00:04:28.853000,música
2021-03-18 01:15:00,Alabama Shakes,Guess Who,195707,0 days 00:03:15.707000,música
2021-03-18 01:19:00,Alabama Shakes,The Greatest,229733,0 days 00:03:49.733000,música
2021-03-18 01:22:00,Alabama Shakes,Shoegaze,179507,0 days 00:02:59.507000,música
2021-03-18 01:23:00,Alabama Shakes,Miss You,79298,0 days 00:01:19.298000,música
2021-03-18 01:30:00,Alabama Shakes,Gemini,395587,0 days 00:06:35.587000,música
2021-03-18 01:34:00,Alabama Shakes,Over My Head,231129,0 days 00:03:51.129000,música
2021-03-18 20:19:00,Café da Manhã,Os fatos que marcaram 2020,1093680,0 days 00:18:13.680000,podcast
2021-03-18 23:20:00,Café da Manhã,Os fatos que marcaram 2020,3381,0 days 00:00:03.381000,podcast
2021-03-18 23:41:00,Café da Manhã,Os fatos que marcaram 2020,1243150,0 days 00:20:43.150000,podcast
2021-03-19 00:01:00,Infiltrados No Cast,"A direita brasileira ignora a história da escravidão - Entrevista com Hícaro Teixeira, o youtuber que rompeu com o bolsonarismo",6879,0 days 00:00:06.879000,podcast
2021-03-19 18:37:00,Trivela,Trivela #328 Os oito melhores da Champions League,2301733,0 days 00:38:21.733000,podcast
2021-03-19 19:26:00,Trivela,Trivela #328 Os oito melhores da Champions League,37533,0 days 00:00:37.533000,podcast
2021-03-19 20:03:00,Trivela,Trivela #328 Os oito melhores da Champions League,1016644,0 days 00:16:56.644000,podcast
2021-03-19 20:21:00,Trivela,Trivela #328 Os oito melhores da Champions League,600,0 days 00:00:00.600000,podcast
2021-03-19 20:34:00,Prancheta do PVC - Paulo Vinícius Coelho,Manter ou não o futebol? As contradições em torno da discussão sobre a bola rolando na pandemia,794776,0 days 00:13:14.776000,podcast
2021-03-19 21:16:00,CAOScast,Um ano de pandemia,834962,0 days 00:13:54.962000,podcast
2021-03-20 03:15:00,Medo e Delírio em Brasília,Dia 806 | Rumo aos 3 mil por dia | 17/03/21,1091421,0 days 00:18:11.421000,podcast
2021-03-20 18:48:00,She & Him,Why Do You Let Me Stay Here?,10241,0 days 00:00:10.241000,música
2021-03-20 18:48:00,She & Him,"Please, Please, Please, Let Me Get What I Want",6169,0 days 00:00:06.169000,música
2021-03-20 18:50:00,She & Him,Why Do You Let Me Stay Here?,150507,0 days 00:02:30.507000,música
2021-03-20 18:51:00,She & Him,All I Want for Christmas Is You,28812,0 days 00:00:28.812000,música
2021-03-20 18:53:00,She & Him,Black Hole,132333,0 days 00:02:12.333000,música
2021-03-20 18:55:00,She & Him,"Please, Please, Please, Let Me Get What I Want",132493,0 days 00:02:12.493000,música
2021-03-20 18:58:00,She & Him,Stay Awhile,156987,0 days 00:02:36.987000,música
2021-03-20 19:01:00,She & Him,God Only Knows,163413,0 days 00:02:43.413000,música
2021-03-20 19:03:00,She & Him,Let It Snow,132453,0 days 00:02:12.453000,música
2021-03-20 19:05:00,She & Him,Stars Fell On Alabama,140773,0 days 00:02:20.773000,música
2021-03-20 19:09:00,She & Him,All I Want for Christmas Is You,258693,0 days 00:04:18.693000,música
2021-03-20 19:12:00,She & Him,Let It Snow,132453,0 days 00:02:12.453000,música
2021-03-20 19:14:00,She & Him,Must Be Santa,136747,0 days 00:02:16.747000,música
2021-03-20 19:16:00,She & Him,Happy Holiday,132013,0 days 00:02:12.013000,música
2021-03-20 19:19:00,She & Him,Mele Kalikimaka,163747,0 days 00:02:43.747000,música
2021-03-20 19:22:00,She & Him,Christmas Memories,169987,0 days 00:02:49.987000,música
2021-03-20 19:25:00,She & Him,Run Run Rudolph,172573,0 days 00:02:52.573000,música
2021-03-20 19:27:00,She & Him,Winter Wonderland,157120,0 days 00:02:37.120000,música
2021-03-20 19:31:00,She & Him,The Coldest Night of the Year,214160,0 days 00:03:34.160000,música
2021-03-20 19:33:00,She & Him,A Marshmallow World,116720,0 days 00:01:56.720000,música
2021-03-20 19:35:00,She & Him,The Man with the Bag,126520,0 days 00:02:06.520000,música
2021-03-20 19:37:00,She & Him,Christmas Don't Be Late,148907,0 days 00:02:28.907000,música
2021-03-20 19:40:00,She & Him,Stars Fell On Alabama,140773,0 days 00:02:20.773000,música
2021-03-20 19:43:00,She & Him,"Oh No, Not My Baby",199320,0 days 00:03:19.320000,música
2021-03-20 19:46:00,She & Him,It's Not For Me To Say,193853,0 days 00:03:13.853000,música
2021-03-20 19:49:00,She & Him,Stay Awhile,156987,0 days 00:02:36.987000,música
2021-03-20 19:52:00,She & Him,This Girl's In Love With You,198000,0 days 00:03:18,música
2021-03-20 19:55:00,She & Him,Time After Time,202400,0 days 00:03:22.400000,música
2021-03-20 19:59:00,She & Him,She,202560,0 days 00:03:22.560000,música
2021-03-20 20:01:00,She & Him,Teach Me Tonight,147480,0 days 00:02:27.480000,música
2021-03-20 20:08:00,She & Him,It's Always You,184080,0 days 00:03:04.080000,música
2021-03-20 20:11:00,She & Him,Unchained Melody (feat. The Chapin Sisters),178185,0 days 00:02:58.185000,música
2021-03-20 20:12:00,Rico Dalasam,DDGA,84173,0 days 00:01:24.173000,música
2021-03-20 20:15:00,Rico Dalasam,Expresso Sudamericah,184227,0 days 00:03:04.227000,música
2021-03-20 20:17:00,Rico Dalasam,Não é Comigo,94064,0 days 00:01:34.064000,música
2021-03-20 20:20:00,Rico Dalasam,Última Vez,178680,0 days 00:02:58.680000,música
2021-03-20 20:20:00,Rico Dalasam,Braille,8483,0 days 00:00:08.483000,música
2021-03-20 20:23:00,Rico Dalasam,Última Vez,178680,0 days 00:02:58.680000,música
2021-03-20 20:27:00,Rico Dalasam,Braille,229200,0 days 00:03:49.200000,música
2021-03-20 20:28:00,Rico Dalasam,Mudou Como?,44974,0 days 00:00:44.974000,música
2021-03-20 20:31:00,Rico Dalasam,Supstah,192227,0 days 00:03:12.227000,música
2021-03-20 20:32:00,Rico Dalasam,Circular 3,40787,0 days 00:00:40.787000,música
2021-03-20 20:35:00,Rico Dalasam,Vividir,206773,0 days 00:03:26.773000,música
2021-03-20 20:36:00,Rico Dalasam,Outros Finais,59853,0 days 00:00:59.853000,música
2021-03-20 20:38:00,Rico Dalasam,Estrangeiro,145787,0 days 00:02:25.787000,música
2021-03-20 20:39:00,Rico Dalasam,Não é Comigo,1460,0 days 00:00:01.460000,música
2021-03-20 20:39:00,Rico Dalasam,Expresso Sudamericah,1227,0 days 00:00:01.227000,música
2021-03-20 20:39:00,Rico Dalasam,Última Vez,6412,0 days 00:00:06.412000,música
2021-03-20 20:41:00,Rico Dalasam,Não é Comigo,94064,0 days 00:01:34.064000,música
2021-03-20 20:44:00,Rico Dalasam,Última Vez,178680,0 days 00:02:58.680000,música
2021-03-20 20:48:00,Rico Dalasam,Braille,229200,0 days 00:03:49.200000,música
2021-03-20 20:51:00,Rico Dalasam,Mudou Como?,194613,0 days 00:03:14.613000,música
2021-03-20 20:54:00,Rico Dalasam,Vividir,1546,0 days 00:00:01.546000,música
2021-03-20 20:54:00,Rico Dalasam,Supstah,192186,0 days 00:03:12.186000,música
2021-03-20 20:54:00,Rico Dalasam,Outros Finais,1715,0 days 00:00:01.715000,música
2021-03-20 20:54:00,Rico Dalasam,Circular 3,885,0 days 00:00:00.885000,música
2021-03-20 20:57:00,Rico Dalasam,Estrangeiro,145787,0 days 00:02:25.787000,música
2021-03-21 13:53:00,Prancheta do PVC - Paulo Vinícius Coelho,Boa do dia é sorteio das quartas de final da Champions,192104,0 days 00:03:12.104000,podcast
2021-03-21 14:03:00,CAOScast,Um ano de pandemia,606832,0 days 00:10:06.832000,podcast
2021-03-21 14:08:00,Infiltrados No Cast,"A direita brasileira ignora a história da escravidão - Entrevista com Hícaro Teixeira, o youtuber que rompeu com o bolsonarismo",204747,0 days 00:03:24.747000,podcast
2021-03-21 16:23:00,Infiltrados No Cast,"A direita brasileira ignora a história da escravidão - Entrevista com Hícaro Teixeira, o youtuber que rompeu com o bolsonarismo",1716594,0 days 00:28:36.594000,podcast
2021-03-21 16:37:00,Podcast Tecnopolítica,Tecnopolítica #78: A economia da atenção e as tecnologias de captura da subjetividade,614943,0 days 00:10:14.943000,podcast
2021-03-21 16:40:00,BK,Movimento,215151,0 days 00:03:35.151000,música
2021-03-21 16:44:00,BK,Bloco 7,226995,0 days 00:03:46.995000,música
2021-03-21 16:56:00,BK,Porcentos 2,101092,0 days 00:01:41.092000,música
2021-03-21 21:15:00,Those Dancing Days,Reaching Forward,239960,0 days 00:03:59.960000,música
2021-03-21 21:18:00,Those Dancing Days,I'll Be Yours,202613,0 days 00:03:22.613000,música
2021-03-21 21:22:00,Those Dancing Days,Dream About Me,226680,0 days 00:03:46.680000,música
2021-03-21 21:26:00,Those Dancing Days,Help Me Close My Eyes,197440,0 days 00:03:17.440000,música
2021-03-21 21:29:00,Those Dancing Days,Can't Find Entrance,215506,0 days 00:03:35.506000,música
2021-03-21 21:32:00,Those Dancing Days,Fuckarias,176973,0 days 00:02:56.973000,música
2021-03-21 21:35:00,Those Dancing Days,Forest Of Love,193413,0 days 00:03:13.413000,música
2021-03-21 21:39:00,Those Dancing Days,When We Fade Away,245413,0 days 00:04:05.413000,música
2021-03-21 21:42:00,Those Dancing Days,Keep Me In Your Pocket,180053,0 days 00:03:00.053000,música
2021-03-21 21:46:00,Those Dancing Days,I Know Where You Live pt. 2,188146,0 days 00:03:08.146000,música
2021-03-21 21:49:00,Those Dancing Days,One Day Forever,206066,0 days 00:03:26.066000,música
2021-03-21 22:02:00,Those Dancing Days,Appearance Of A Pirate,130853,0 days 00:02:10.853000,música
2021-03-22 13:05:00,AntiCast,AntiCast 470 - Os homens e o combate ao machismo,609017,0 days 00:10:09.017000,podcast
2021-03-22 14:46:00,AntiCast,AntiCast 470 - Os homens e o combate ao machismo,2039597,0 days 00:33:59.597000,podcast
2021-03-22 15:19:00,daBossa,Lábia (daBossa Sessions),148051,0 days 00:02:28.051000,música
2021-03-22 15:22:00,Prancheta do PVC - Paulo Vinícius Coelho,'Um clássico meio sombrio',175542,0 days 00:02:55.542000,podcast
2021-03-22 15:24:00,daBossa,Celebrar,155061,0 days 00:02:35.061000,música
2021-03-22 15:27:00,daBossa,Choro Pro Hélio / Está Tudo Escrito,143640,0 days 00:02:23.640000,música
2021-03-22 15:30:00,daBossa,Era Pra Ser,223463,0 days 00:03:43.463000,música
2021-03-22 15:33:00,daBossa,Cybersamba,149584,0 days 00:02:29.584000,música
2021-03-22 15:36:00,daBossa,Ao Seu Dispor (daBossa Sessions),208702,0 days 00:03:28.702000,música
2021-03-22 15:40:00,daBossa,Mente Com Mente,202293,0 days 00:03:22.293000,música
2021-03-22 15:42:00,daBossa,Beco da Fama,155946,0 days 00:02:35.946000,música
2021-03-22 15:45:00,daBossa,Sinfonia,143859,0 days 00:02:23.859000,música
2021-03-22 15:47:00,daBossa,Preciso,166196,0 days 00:02:46.196000,música
2021-03-22 15:48:00,daBossa,Está Escrito,13284,0 days 00:00:13.284000,música
2021-03-22 20:05:00,Slim Rimografia,Sol,21320,0 days 00:00:21.320000,música
2021-03-23 00:05:00,AntiCast,AntiCast 470 - Os homens e o combate ao machismo,1455720,0 days 00:24:15.720000,podcast
2021-03-23 00:08:00,DUDA BEAT,Meu Pisêro,201782,0 days 00:03:21.782000,música
2021-03-23 00:09:00,Tim Bernardes,Baby,41430,0 days 00:00:41.430000,música
2021-03-23 00:14:00,Emicida,É Tudo Pra Ontem,310400,0 days 00:05:10.400000,música
2021-03-23 00:18:00,ANAVITÓRIA,não passa vontade,221751,0 days 00:03:41.751000,música
2021-03-23 00:19:00,CHAMELEO,frequente(mente),71243,0 days 00:01:11.243000,música
2021-03-23 00:19:00,Marina Sena,Me Toca,15197,0 days 00:00:15.197000,música
2021-03-23 00:23:00,Forfun,Coisa Pouca,203919,0 days 00:03:23.919000,música
2021-03-23 00:26:00,DUDA BEAT,Egoísta,223795,0 days 00:03:43.795000,música
2021-03-23 00:30:00,DUDA BEAT,Back To Bad,231539,0 days 00:03:51.539000,música
2021-03-23 00:34:00,DUDA BEAT,Meu Pisêro,201782,0 days 00:03:21.782000,música
2021-03-23 00:38:00,Marcelo D2,ROMPEU O COURO.,270049,0 days 00:04:30.049000,música
2021-03-23 00:41:00,BRAZA,Moldado Em Barro,167667,0 days 00:02:47.667000,música
2021-03-23 01:11:00,Rage Against The Machine,Guerrilla Radio,191920,0 days 00:03:11.920000,música
2021-03-23 05:16:00,Rage Against The Machine,Guerrilla Radio,14180,0 days 00:00:14.180000,música
2021-03-23 05:19:00,Tuyo,Sonho da Lay,223829,0 days 00:03:43.829000,música
2021-03-23 05:23:00,ANAVITÓRIA,não passa vontade,221705,0 days 00:03:41.705000,música
2021-03-23 05:26:00,ANAVITÓRIA,Trevo (Tu),205451,0 days 00:03:25.451000,música
2021-03-23 05:31:00,Cássia Eller,O Segundo Sol - Ao Vivo,2605,0 days 00:00:02.605000,música
2021-03-23 05:31:00,Foo Fighters,Everlong - Acoustic Version,250906,0 days 00:04:10.906000,música
2021-03-23 05:35:00,Arnaldo Antunes,Sem Você - Ao Vivo,13948,0 days 00:00:13.948000,música
2021-03-23 05:35:00,Arnaldo Antunes,A Casa é Sua,260715,0 days 00:04:20.715000,música
2021-03-23 05:38:00,Tribalistas,Sem Você - Ao Vivo,197696,0 days 00:03:17.696000,música
2021-03-23 05:42:00,Bixiga 70,Alumiô (Cai na Terra),4950,0 days 00:00:04.950000,música
2021-03-23 05:42:00,Arnaldo Antunes,Sem Você (Música Incidental: Preta Pretinha),198206,0 days 00:03:18.206000,música
2021-03-23 06:25:00,Gretchen,Conga Conga Conga,36040,0 days 00:00:36.040000,música
2021-03-23 13:55:00,Prancheta do PVC - Paulo Vinícius Coelho,"'Decisões deveriam ser baseadas na ciência, mas muitas delas estão sendo baseadas na política'",326608,0 days 00:05:26.608000,podcast
2021-03-23 13:55:00,Café da Manhã,A vida depois da vacina e a política em Israel ,14014,0 days 00:00:14.014000,podcast
2021-03-23 14:17:00,AntiCast,AntiCast 470 - Os homens e o combate ao machismo,631560,0 days 00:10:31.560000,podcast
2021-03-23 15:30:00,A Mesa,"A Mesa #55 - O primeiro teste de fogo do ""trio de ouro"" da Série B e o duro choque de realidade para Cruzeiro, Vasco e Botafogo",87070,0 days 00:01:27.070000,podcast
2021-03-23 15:51:00,Afrofuturo, Copyleft  ,1216490,0 days 00:20:16.490000,podcast
2021-03-23 16:08:00,Infiltrados No Cast,O hino racista do Rio Grande do Sul,415040,0 days 00:06:55.040000,podcast
2021-03-24 00:55:00,Infiltrados No Cast,O hino racista do Rio Grande do Sul,1491289,0 days 00:24:51.289000,podcast
2021-03-24 01:05:00,Prancheta do PVC - Paulo Vinícius Coelho,Decisões em relação ao futebol parecem mais políticas do que esportivas ou científicas,552242,0 days 00:09:12.242000,podcast
2021-03-24 01:39:00,A Mesa,"A Mesa #55 - O primeiro teste de fogo do ""trio de ouro"" da Série B e o duro choque de realidade para Cruzeiro, Vasco e Botafogo",394280,0 days 00:06:34.280000,podcast
2021-03-24 13:06:00,Raury,Revolution,196946,0 days 00:03:16.946000,música
2021-03-24 13:09:00,Kanye West,Violent Crimes,207139,0 days 00:03:27.139000,música
2021-03-24 13:13:00,Childish Gambino,3005,234197,0 days 00:03:54.197000,música
2021-03-24 13:15:00,J Dilla,Don't Cry,119386,0 days 00:01:59.386000,música
2021-03-24 13:19:00,Jaden,Icon,220995,0 days 00:03:40.995000,música
2021-03-24 13:29:00,Noname,Regal,20082,0 days 00:00:20.082000,música
