,Canal,Nome vídeo,Data
19080,Dbraz,Watched SETUP DO DBRAZ 2016!,2016-07-28 00:52:44.571
19081,Rádio CBN,Watched Arrastão na Rua Paissandu,2016-07-28 00:51:28.758
19082,adsense,Watched a video that has been removed,2016-07-28 00:31:58.533
19083,TecMundo,Watched Windows 10 piorando o Steam e melhor 4G do Brasil - Hoje no TecMundo!,2016-07-28 00:31:23.199
19084,adsense,Watched https://www.youtube.com/watch?v=LN7OqfDSThc,2016-07-28 00:31:05.329
19085,TEDx Talks,Watched A determinação para achar o sentido da vida: Eduardo Marinho at TEDxAvCataratas,2016-07-27 22:35:07.084
19086,Magalzão Show,Watched FUI CAÇAR POKEMON GO E OLHA NO QUE DEU,2016-07-27 19:57:26.163
19087,Panelaço,Watched Chamada MC Guime,2016-07-27 19:52:04.189
19088,adsense,Watched https://www.youtube.com/watch?v=SIXp7u2sWjI,2016-07-27 19:41:42.395
19089,sonecarox,Watched Hearthstone - Obrigado YogGOD,2016-07-27 19:41:27.552
19090,Marina Joyce,Watched QUESTION AND ANSWER,2016-07-27 19:41:05.144
19091,uJoãozinho,Watched MARINA JOYCE,2016-07-27 13:02:31.013
19092,Marina Joyce,Watched BOYFRIEND TAG,2016-07-27 12:58:27.697
19093,JmarquescarvalhoJr,Watched Observar e Absorver - Eduardo Marinho (Documentário Completo),2016-07-27 04:34:02.463
19094,Assis Junior,Watched Milton Friedman: Livre para Escolher - 4. O que tem de errado com nossas escolas,2016-07-27 02:26:18.224
19095,julio cesar,Watched Meu treino Abdominal na Barra Fixa,2016-07-27 01:56:31.745
19096,JmarquescarvalhoJr,Watched Observar e Absorver - Eduardo Marinho (Documentário Completo),2016-07-27 01:27:14.608
19097,Porta dos Fundos,Watched IMAGINA,2016-07-27 01:20:57.030
19098,MaSsanSC,Watched Hearthstone - 1 Card 33 Face Damage,2016-07-27 00:37:45.728
19099,Pipocando,Watched A MATEMÁTICA NO CINEMA!,2016-07-27 00:37:37.168
19100,Folha de S.Paulo,Watched Português em Foco: A mesóclise de Temer,2016-07-26 21:06:33.321
19101,5 Alguma Coisa,Watched 5 FORMAS DE PROVAR SUA INOCÊNCIA,2016-07-26 21:00:20.476
19102,Dbraz,Watched HEARTHSTONE - PACOTES DE GRAÇA? (PATCH 5.2.2),2016-07-26 21:00:18.154
19103,Manual do Mundo,Watched São Paulo de jipe em 360° - Comemoração 6 milhões!,2016-07-26 17:58:24.466
19104,Kolento,Watched Hearthstone: Kolento plays OTK warrior (#97),2016-07-26 17:31:04.911
19105,adsense,Watched https://www.youtube.com/watch?v=log1YyDfN9I,2016-07-26 17:21:01.145
19106,Casa do Saber,Watched PUBERDADE E ADOLESCÊNCIA | PEDRO DE SANTI,2016-07-26 14:46:38.217
19107,Minuto da Terra,Watched Quem as flores estão tentando seduzir? | Minuto da Terra,2016-07-26 14:44:47.885
19108,Estadão,Watched 'Estadão no Ar': ouça as principais notícias do dia,2016-07-26 13:14:57.511
19109,ControversialTruth,Watched Mozart - Requiem in D minor (Complete/Full) [HD],2016-07-26 04:14:03.674
19110,Unifesp - Universidade Federal de São Paulo,Watched Perspectivas | ESPECIAL DROGAS | - Maconha: Uma questão social (Episódio 2 - Parte 1),2016-07-26 04:13:27.853
19111,Kolento,Watched Hearthstone: Kolento plays tempo yogg mage (#63),2016-07-26 02:28:44.331
19112,Unifesp - Universidade Federal de São Paulo,Watched Perspectivas | ESPECIAL DROGAS | - Maconha: Uma questão social (Episódio 2 - Parte 1),2016-07-26 00:37:53.053
19113,Folha de S.Paulo,Watched Meirelles: Imposto será preço a pagar se teto para despesas não passar,2016-07-25 23:45:05.853
19114,TecMundo,Watched Trailer de Liga da Justiça e FIM DA LEI DE MOORE?! - Hoje no TecMundo,2016-07-25 23:44:49.239
19115,Marinando,Watched Pasta (ou homus?) de abóbora com tahine,2016-07-25 23:44:29.026
19116,sonecarox,Watched Hearthstone - Achei Justo,2016-07-25 23:44:16.954
19117,eder777777,Watched Cueio limão - Rockstar ( clipe ),2016-07-25 22:51:06.988
19118,Caio Correa,Watched Caio Correa - 07 Hoje Quem Ri Sou Eu - Muiraquitã,2016-07-25 17:35:22.823
19119,Caio Correa,Watched Caio Correa - 06 O Caldo - Muiraquitã,2016-07-25 17:30:20.490
19120,Caio Correa,Watched Caio Correa - 05 Sitio Forte - Muiraquitã,2016-07-25 17:17:47.914
19121,Caio Correa,Watched Caio Correa - 04 É Gol - Muiraquitã,2016-07-25 17:15:01.352
19122,Caio Correa,Watched Caio Correa - 03 Toma Aí - Muiraquitã,2016-07-25 17:10:18.723
19123,Caio Correa,Watched Caio Correa - 02 Papel de Pão - Muiraquitã,2016-07-25 17:06:12.932
19124,Dead Fish,"Watched Dead Fish ""Vitória"" (clipe oficial)",2016-07-25 16:01:24.578
19125,Deck,Watched Dead Fish - Você,2016-07-25 15:56:53.307
19126,DibobVEVO,Watched Dibob - 1 X 0 Eu (Video Clip),2016-07-25 15:54:36.725
19127,adsense,Watched https://www.youtube.com/watch?v=gsXyI-HE1ek,2016-07-25 15:53:38.181
19128,YeuxPapillon,Watched CPM 22 - Ontem,2016-07-25 15:38:27.028
19129,Gustavo Savi,Watched Cpm 22 - Atordoado,2016-07-25 15:31:34.601
19130,sonecarox,Watched Hearthstone - Grom ta no Meta,2016-07-25 13:45:26.345
19131,Dbraz,Watched HORA DOS VIAJANTES - SINERGIAS MUITO LEGAIS!,2016-07-25 05:54:45.178
19132,adsense,Watched https://www.youtube.com/watch?v=S26mwkzE9KM,2016-07-25 05:31:02.594
19133,Pipocando,Watched 12 ERROS BIZARROS EM STAR WARS!,2016-07-25 05:20:45.578
19134,Cadê a chave?,Watched LIGA DA JUSTIÇA| ESQUADRÃO SUICIDA| MULHER MARAVILHA -Ep.793,2016-07-25 05:14:41.153
19135,Warner Bros. Pictures,Watched Justice League Special Comic-Con Footage,2016-07-25 05:11:41.517
19136,Minutos Psíquicos,Watched Jogos Olímpicos,2016-07-25 05:03:05.924
19137,Acabou de Acabar,Watched STRANGER THINGS - CRÍTICA,2016-07-25 01:07:08.389
19138,Dbraz,Watched HORA DOS VIAJANTES - SINERGIAS MUITO LEGAIS!,2016-07-25 01:05:58.782
19139,Magalzão Show,Watched UMA TAÇA DE VINHO - MÉNAGE À TROIS,2016-07-25 01:05:55.148
19140,MrVenturboy,Watched CLEGANEBOWL.avi,2016-07-25 00:12:40.763
19141,Disguised Toast,Watched [Hearthstone] Legend of the Unicorn Priest,2016-07-25 00:09:04.743
19142,MaSsanSC,"Watched Hearthstone - The Fun, New, Dragon Zoo!",2016-07-24 23:57:57.722
19143,Zelune,Watched CARRETA FURACÃO MALIGNA,2016-07-24 23:51:37.481
19144,sonecarox,Watched Hearthstone - Pegando Lenda Pala Murloc,2016-07-24 23:24:24.895
19145,TheOneGames,Watched Hearthstone Yogg Token Druid S28 (Druida Yogg) Standard #528,2016-07-24 23:24:21.578
19146,adsense,Watched a video that has been removed,2016-07-24 21:56:20.787
19147,Maestro Bogs,"Watched Escola sem ""Escola sem Partido"".",2016-07-24 20:23:50.213
19148,Tesdey,Watched Hearthstone: Ranked Xamã Milagroso #10,2016-07-24 02:29:12.037
19149,MaSsanSC,Watched Hearthstone - The Unkillable C'thun Play!,2016-07-24 02:06:27.826
19150,Savjz,"Watched Deathwing vs. Shadowcaster (""WHAT IS HAPPENING HERE?!"")",2016-07-24 02:06:14.747
19151,Manual do Mundo,Watched Por que sentimos pernas e braços formigarem? #DúvidaCruel 7,2016-07-24 02:05:53.694
19152,Porta dos Fundos,Watched PRA ONTEM,2016-07-24 02:03:14.231
19153,Coisa de Nerd,Watched VAMOS PRA BRIGA! - Pokémon go (Parte 07),2016-07-24 01:39:22.000
19154,Francamente Antigo,Watched PEIXE MORTO À DERIVA - MINI.DOC C/ DEAD FISH,2016-07-23 22:57:58.698
19155,Kolento,Watched Hearthstone: Kolento plays N'Zoth paladin (#57),2016-07-23 20:30:56.853
19156,adsense,Watched a video that has been removed,2016-07-23 20:30:53.525
19157,Manual do Mundo,"Watched Se salada emagrece, como vacas engordam com capim? #DúvidaCruel 6",2016-07-23 20:19:51.197
19158,Dbraz,Watched HEARTHSTONE - O MAGO DO ARCO-ÍRIS!,2016-07-23 19:40:29.625
19159,Pipocando,Watched A LENDA DE TARZAN - DEPOIS DOS CRÉDITOS (crítica),2016-07-23 19:11:59.259
19160,adsense,Watched https://www.youtube.com/watch?v=adnkfVoyX-k,2016-07-23 19:11:47.893
19161,Danehearth,Watched Hearthstone: The Shadowcaster Machine: I LOVE THIS DECK!,2016-07-23 18:15:22.386
19162,parmeraRJ,Watched Aniceto do Império - Segredo da tia Romana,2016-07-23 17:48:19.583
19163,Desimpedidos,Watched GOLS DA ZUEIRA COPA DO BRASIL,2016-07-23 04:19:58.451
19164,Savjz,Watched Savjz tries out the One Turn Kill-Worgen meta (Warrior #1),2016-07-23 04:19:40.835
19165,adsense,Watched https://www.youtube.com/watch?v=toPkaxOSACQ,2016-07-23 04:04:03.171
19166,sonecarox,Watched Hearthstone - #vaitercombo,2016-07-23 04:03:58.098
19167,sonecarox,Watched Hearthstone - Mamadas e Ruladas #06,2016-07-22 19:47:50.327
19168,PlayCultura,Watched Mula manca - Ratos adestrados,2016-07-22 17:28:55.775
19169,TecMundo,"Watched Primeiras impressões: testamos o iOS 10, nova versão do SO da Apple - TecMundo",2016-07-22 16:22:59.378
19170,adsense,Watched a video that has been removed,2016-07-22 16:14:40.339
19171,Kolento,Watched Hearthstone: Playing to win,2016-07-22 16:10:35.034
19172,Canal Nostalgia,Watched Game of Thrones - Nostalgia Expresso,2016-07-22 16:09:48.764
19173,Rolê Gourmet,Watched Um Brinde #108 - Como Que Você Aguenta?,2016-07-22 15:48:31.314
19174,adsense,Watched https://www.youtube.com/watch?v=pH3n5igaxRc,2016-07-22 02:52:04.467
19175,TecMundo,Watched FIM DO KICKASSTORRENTS E COBERTURA DA COMIC-CON - Hoje no TecMundo,2016-07-22 01:53:40.478
19176,Silva Home Movies,Watched Já Era - dibob,2016-07-22 01:48:10.863
19177,adsense,Watched https://www.youtube.com/watch?v=8jpUfVf29EI,2016-07-22 01:38:58.169
19178,adsense,Watched https://www.youtube.com/watch?v=xQvdPKCcJeM,2016-07-22 01:20:49.717
19179,sonecarox,Watched Hearthstone - Eh 13 memu Karai,2016-07-21 15:00:07.501
19180,RONALD RIOS,"Watched OGI, RASHID E KAMAU sobre BLACK ALIEN E SÍNTESE",2016-07-21 14:59:55.392
19181,Savjz,"Watched PRAISE YOGG, huh?! (GOTD 21)",2016-07-21 05:33:18.311
19182,Rolê Gourmet,Watched Cu de Burro!,2016-07-21 02:50:07.646
19183,My Chemical Romance,Watched MCRX,2016-07-21 02:49:22.433
19184,Kolento,Watched Hearthstone: Kolento plays yogg tempo mage (#64),2016-07-21 02:06:12.592
19185,Chico Rezende,Watched HATERS | Chico Rezende,2016-07-21 01:50:58.122
19186,Um Sábado Qualquer,"Watched Massa, peso volume e densidade! Entenda finalmente!",2016-07-21 01:50:54.415
19187,Arquibancada Tricolor,Watched Chavez e Buffarini - Raça Argentina no Tricolor,2016-07-21 01:50:42.469
19188,TheOneGames,Watched Hearthstone Tempo Mage S28 (Mago Tempo) Parte 2 Standard #525,2016-07-20 23:24:20.349
19189,MaSsanSC,Watched Hearthstone - Crazy N'zoth Mage Deck!,2016-07-20 15:55:51.584
19190,Canal do Pirulla,Watched Escola sem partido: lendo o projeto ponto a ponto (#Pirula 149.2),2016-07-20 15:55:06.998
19191,adsense,Watched https://www.youtube.com/watch?v=liw9qxxVwrs,2016-07-20 15:37:25.407
19192,Erik Gustavo,Watched Cozinhando metanfetamina para dois,2016-07-20 14:10:12.593
19193,Magalzão Show,Watched TOP FILMES QUE ME FIZERAM CHORAR  - ERIK GUSTAVO - TOP TUDO 1,2016-07-20 14:09:55.379
19194,Festival do Minuto,Watched Ninguém viu - Rodolfo Rezende,2016-07-20 03:34:57.952
19195,Festival do Minuto,Watched A Última é Minha! - Aurélio Moreira,2016-07-20 03:34:25.529
19196,Festival do Minuto,Watched Ditados populares II - Caco P. de Souza,2016-07-20 03:32:54.038
19197,adsense,Watched https://www.youtube.com/watch?v=ZoTxCK9qXO0,2016-07-20 03:31:45.365
19198,Festival do Minuto,Watched Pochoclo - Gaspar Quique Silva,2016-07-20 03:29:10.547
19199,Lumpa Produções,Watched Missão Possível - melhor curta Festival do Minuto 2010,2016-07-20 03:27:50.933
19200,Manual do Mundo,Watched Dragão de papel que mexe a cabeça (ILUSÃO),2016-07-19 20:46:13.167
19201,Manual do Mundo,Watched Como dobrar o dragão 3D de papel,2016-07-19 20:44:37.216
19202,Manual do Mundo,Watched Como fazer um vídeo fake,2016-07-19 20:39:16.928
19203,Manual do Mundo,Watched Como fazer uma mesa de 30 pernas (MESA ICOSAEDRO),2016-07-19 20:23:35.446
19204,Brian Kibler,Watched (Hearthstone) Armed With Tentacles,2016-07-19 20:23:32.790
19205,Cid Cidoso,Watched COMO FOI A CORRIDA NARUTO DA AVENIDA PAULISTA,2016-07-19 20:16:39.781
19206,Smosh Brazil,Watched SMOSH - COMO SER UM POLICIAL FODA! PTBR,2016-07-19 19:32:20.407
19207,adsense,Watched a video that has been removed,2016-07-19 17:50:12.929
19208,JoutJout Prazer,Watched CHEIRINHO,2016-07-19 17:36:09.391
19209,Kolento,Watched Hearthstone: Kolento plays dragon warrior (#92),2016-07-19 04:40:43.171
19210,adsense,Watched https://www.youtube.com/watch?v=-zBNBGgah9g,2016-07-19 04:33:56.648
19211,Coisa de Nerd,Watched PEGUEI UM PIKACHU (E DICAS) - Pokémon Go (Parte 05),2016-07-19 04:21:05.431
19212,reVisão,"Watched ENEM | Cotas, SIM ou NÃO?",2016-07-19 02:47:04.789
19213,adsense,Watched a video that has been removed,2016-07-19 02:04:43.397
19214,wowhobbs,Watched Hogger Doom of Elwynn Patron Warlock ~ Whispers of the Old Gods ~ Hearthstone Heroes of Warcraft,2016-07-18 23:16:57.829
19215,Brian Kibler,Watched (Hearthstone) The Doom of Elwynn,2016-07-18 22:52:50.749
19216,TecMundo,Watched NOKIA VOLTANDO PROS SMARTPHONES E POKEMON GO NO BR - Hoje no TecMundo,2016-07-18 22:52:48.426
19217,Savjz,Watched Savjz tries Mill Rogue again (/w Shadowcasters and more WotoG cards),2016-07-18 22:48:56.606
19218,Cloud183,Watched Final Fantasy VII - Fighting [HQ],2016-07-18 21:54:17.291
19219,Programa Pânico Lab,Watched ENCERRAMENTO,2016-07-18 20:43:46.856
19220,Programa Pânico Lab,Watched AO VIVO: BATE OU REGAÇA ESPECIAL MONSTRO X MUTANTE - CELEBRAÇÃO DA VITÓRIA,2016-07-18 20:36:46.723
19221,Programa Pânico Lab,Watched AO VIVO: BATE OU REGAÇA ESPECIAL: BAMBAM E TEAM MUTANTE NO PALCO,2016-07-18 20:36:11.047
19222,Programa Pânico Lab,Watched ABERTURA,2016-07-18 20:36:05.878
19223,Programa Pânico Lab,"Watched BATE OU REGAÇA ESPECIAL: GRANDE FINAL MONSTRO X MUTANTE (C/ COCIELO, RISCADO E SELFIE) 01/02",2016-07-18 20:35:17.401
19224,Programa Pânico Lab,"Watched BATE OU REGAÇA ESPECIAL: GRANDE FINAL MONSTRO X MUTANTE (C/ COCIELO, RISCADO E SELFIE) 02/02",2016-07-18 20:23:36.199
19225,Programa Pânico Lab,Watched AO VIVO: BATE OU REGAÇA ESPECIAL - LEO STRONDA E TEAM MONSTRO NO PALCO,2016-07-18 20:23:29.538
19226,sonecarox,Watched Hearthstone - Quem Acreditava?,2016-07-18 20:19:31.634
19227,filmaycuelga,Watched Satisfaction versión macho,2016-07-18 20:04:43.255
19228,Breno Massa,Watched HITLER DESCOBRE QUE FORFUN TERMINOU.,2016-07-18 19:54:52.341
19229,adsense,Watched https://www.youtube.com/watch?v=a-TxiNBdQEQ,2016-07-18 19:37:45.311
19230,FallOutBoyVEVO,Watched Fall Out Boy - Centuries (Official Music Video),2016-07-18 03:23:42.323
19231,Fueled By Ramen,Watched Panic! At The Disco: Miss Jackson ft. LOLO [OFFICIAL VIDEO],2016-07-18 03:23:09.066
19232,Fueled By Ramen,Watched Panic! At The Disco: This Is Gospel [OFFICIAL VIDEO],2016-07-18 03:10:26.832
19233,Fueled By Ramen,Watched Panic! At The Disco: Emperor's New Clothes [OFFICIAL VIDEO],2016-07-18 03:06:28.947
19234,Fundos da Porta,"Watched MAKING OF - OBRIGADO, JESUS",2016-07-18 03:02:19.515
19235,Porta dos Fundos,"Watched OBRIGADO, JESUS!",2016-07-18 02:30:20.360
19236,adsense,Watched https://www.youtube.com/watch?v=OFzXyJhAwgY,2016-07-18 02:09:24.226
19237,Rolê Gourmet,Watched FIZEMOS ICE DE POBRE E VEJA NO QUE DEU,2016-07-18 02:02:40.604
19238,pdrão vídeo clipes,Watched MC Da onze - Vida Bandida( Clipe Oficial) P.DRÃO VÍDEO CLIPES,2016-07-17 04:17:56.365
19239,TNT Sports Brasil,Watched Entrada ESPETACULAR com CARRETA FURACÃO e nocaute SENSACIONAL!,2016-07-17 01:40:40.922
19240,TheOneGames,Watched Hearthstone Dragon Warrior S28 (Guerreiro de Dragões) Standard #526,2016-07-17 00:35:20.769
19241,Forfun,Watched Forfun - Bolo Cosmoman,2016-07-16 22:58:43.837
19242,Forfun,Watched Forfun - Coisa Pouca (Clipe Oficial),2016-07-16 22:54:49.214
19243,adsense,Watched https://www.youtube.com/watch?v=SkiQOdho_2k,2016-07-16 22:34:33.306
19244,Coach David,Watched Como Treinar Abdominal Com Resultas Rápido - Abdominal com Anilha,2016-07-16 21:05:33.704
19245,loshermanosVEVO,Watched Los Hermanos - Todo Carnaval Tem Seu Fim (Video),2016-07-16 18:34:37.388
19246,Juliana Periscinotto,"Watched Maria Rita | Todo carnaval tem seu fim - Voz e piano @ Theatro NET SP, 31/01/16",2016-07-16 18:34:15.188
19247,loshermanosVEVO,Watched Los Hermanos - Todo Carnaval Tem Seu Fim (Ao Vivo),2016-07-16 18:33:18.434
19248,Regina Martins,Watched Los Hermanos - Todo Carnaval Tem Seu Fim (UNIVALI - BC),2016-07-16 18:32:16.439
19249,THUONGNHOLA,Watched 01. Todo Carnaval Tem Seu Fim - Do Amor,2016-07-16 18:28:53.592
19250,Manual do Mundo,Watched Pulgas dançantes fritas - EXPERIÊNCIA FÁCIL de FÍSICA,2016-07-16 04:28:31.775
19251,Manual do Mundo,Watched O espelho criador de fantasmas (EXPERIÊNCIA de ÓTICA),2016-07-16 03:58:07.794
19252,adsense,Watched https://www.youtube.com/watch?v=5oWQNuP7tRo,2016-07-16 03:58:03.593
19253,Gabbie Fadel,Watched QUE YOUTUBER JÁ PEGUEI - Pergunte a Gabbie  | Gabbie Fadel,2016-07-16 03:53:06.471
19254,Desimpedidos,Watched LIVE DO MENINO NEY,2016-07-16 03:01:40.166
19255,Rolê Gourmet,Watched Um Brinde #107 - PC Siqueira Não é Mais Vesgo!,2016-07-16 02:57:08.750
19256,Coisa de Nerd,Watched FUI JOGAR POKEMON GO E OLHA NO QUE NÃO DEU! - Pokémon Go (Parte 4),2016-07-16 02:56:38.400
19257,Cid Cidoso,Watched VIDA DE GORDO - DÚVIDAS DUVIDOSAS,2016-07-16 02:46:58.831
19258,TheOneGames,Watched Hearthstone Tempo Mage S28 (Mago Tempo) Parte 2 Standard #525,2016-07-15 16:20:13.836
19259,Canal Business - Rogério,"Watched Excel #07: Tabela Dinâmica, visão geral, video 1",2016-07-15 15:10:18.874
19260,Canal Business - Rogério,Watched Excel #01: Introdução - Aula Grátis,2016-07-15 15:09:44.521
19261,Canal Business - Rogério,"Watched Excel #03: Fórmulas (Soma, Multiplicação, Subtração, Divisão)",2016-07-15 15:09:16.485
19262,Cesar Eduardo Armelin,Watched Curso de Excel 2013 - Aula 2/24 (HD),2016-07-15 15:08:50.882
19263,adsense,Watched https://www.youtube.com/watch?v=aNo0QTIZ4VI,2016-07-15 14:42:28.694
19264,São Paulo FC,"Watched HASTA LUEGO, CALLERI! | SPFCTV",2016-07-15 14:33:39.475
19265,Techniqued,Watched How to Insert SIM card and SD Card into Samsung Galaxy J5,2016-07-15 14:17:33.644
19266,adsense,Watched a video that has been removed,2016-07-15 12:23:54.023
19267,adsense,Watched https://www.youtube.com/watch?v=OxE_-hPUwaE,2016-07-15 03:25:03.354
19268,Rolê Gourmet,Watched Taste Games: Hambúrguer do Caminho Do Bem!,2016-07-15 03:18:56.408
19269,Claudio Tadashi,Watched Dibob - Bang Bang,2016-07-14 15:04:45.254
19270,Minutos Psíquicos,Watched A PSICOLOGIA DO TERRORISMO,2016-07-14 14:54:56.437
19271,Porta dos Fundos,Watched SOMMELIER,2016-07-14 14:37:29.195
19272,Rafi Bastos,Watched 8 MINUTOS - DI FERRERO,2016-07-14 14:37:27.335
19273,Fundos da Porta,Watched MAKING OF - SOMMELIER,2016-07-14 14:37:25.496
19274,Cifra Club,Watched Smoke On The Water - Deep Purple | Especial Dia do Rock,2016-07-14 05:09:20.167
19275,Cadê a chave?,Watched PASSAMOS O DIA CAÇANDO POKÉMON - Ep.786,2016-07-14 05:03:27.039
19276,Cifra Club,Watched What I've Done - Linkin Park (aula de bateria),2016-07-14 05:01:17.481
19277,adsense,Watched a video that has been removed,2016-07-14 04:59:15.407
19278,Meu E-MAIL,Watched Sou Crente Nao bebo vinho so bebo coca,2016-07-14 01:41:14.992
19279,adsense,Watched https://www.youtube.com/watch?v=gsXyI-HE1ek,2016-07-13 23:28:47.290
19280,adsense,Watched a video that has been removed,2016-07-13 21:39:56.419
19281,São Paulo FC,Watched AÇÃO HERO: LIBERTADORES EM MEDELLÍN | SPFCTV,2016-07-13 21:39:41.424
19282,adsense,Watched https://www.youtube.com/watch?v=dqhzOS-oGx8,2016-07-13 21:05:53.399
19283,Pipocando,Watched 5 CENAS IMPOSSÍVEIS DO CINEMA!,2016-07-13 16:55:59.618
19284,Brian Kibler,Watched (Hearthstone) Spreading Madness,2016-07-13 16:46:03.972
19285,Dbraz,Watched HEARTHSTONE - O FUTURO DE ANDUIN E GUL'DAN!,2016-07-13 16:37:02.635
19286,MatheusKauanVEVO,Watched Matheus & Kauan - O Nosso Santo Bateu – Na Praia Ao Vivo,2016-07-13 14:39:52.288
19287,Fueled By Ramen,Watched Panic! At The Disco: This Is Gospel [OFFICIAL VIDEO],2016-07-13 01:00:06.621
19288,Fueled By Ramen,Watched Panic! At The Disco: Emperor's New Clothes [OFFICIAL VIDEO],2016-07-13 00:49:53.548
19289,Fueled By Ramen,Watched Panic! At The Disco: Nine In The Afternoon [OFFICIAL VIDEO],2016-07-13 00:37:56.747
19290,Fueled By Ramen,Watched Panic! At The Disco: New Perspective [OFFICIAL VIDEO],2016-07-13 00:35:39.603
19291,TheOneGames,Watched Hearthstone Midrange Hunter S28 (Caçador Midrange) Parte 2 Standard #524,2016-07-13 00:17:51.582
19292,Rolê Gourmet,Watched Matuto Danado Feat. Aniversário do PC Siqueira,2016-07-13 00:17:20.048
19293,Rolê Gourmet,Watched Torresmosão Feat. Boteco do JB,2016-07-12 23:53:54.680
19294,Dbraz,Watched HEARTHSTONE - EVISCERANDO TEMPO MAGES! (PADRÃO N'ZOTH SHADOW ROGUE),2016-07-12 23:19:12.769
19295,Fueled By Ramen,Watched Panic! At The Disco: Don't Threaten Me With A Good Time [OFFICIAL VIDEO],2016-07-12 23:11:23.946
19296,adsense,Watched https://www.youtube.com/watch?v=Aipk81arfr4,2016-07-12 23:09:42.386
19297,adsense,Watched https://www.youtube.com/watch?v=1sHa_gfOj1M,2016-07-12 23:07:26.802
19298,Chico Rezende,Watched DELAÇÃO PREMIADA | Chico Rezende,2016-07-12 23:03:49.923
19299,Dave12815,Watched Thom Yorke - Hearing Damage (excellent quality),2016-07-12 23:01:48.418
19300,Radiohead,Watched Radiohead - The Daily Mail,2016-07-12 22:56:55.875
19301,sonecarox,Watched Primeiro dia da patroa no Hearthstone - Arena,2016-07-12 22:56:23.570
19302,sonecarox,Watched Hearthstone - Play of the game,2016-07-12 22:35:56.423
19303,Pipocando,Watched A HISTÓRIA LGBT NO CINEMA! #PROUDTOBE #ORGULHODESER,2016-07-12 21:54:34.690
19304,Caue Moura,Watched LAPADA | PIPOCANDO,2016-07-12 21:38:14.027
19305,Teclado Disléxico,Watched CRÍTICA PORTA DOS FUNDOS - CONTRATO VITALÍCIO,2016-07-12 17:10:25.925
19306,adsense,Watched a video that has been removed,2016-07-12 17:08:18.639
19307,Cactofobia,Watched PORTA DOS FUNDOS: CONTRATO VITALÍCIO │ CRÍTICA,2016-07-12 17:03:38.084
19308,Acabou de Acabar,Watched Zerando a Vida - Crítica (E um desabafo sobre Porta dos Fundos),2016-07-12 16:52:38.435
19309,Brian Kibler,Watched (Hearthstone) It's A Dragon Party,2016-07-12 16:18:14.303
19310,Canal Business - Rogério,Watched Excel #01: Introdução - Aula Grátis,2016-07-12 16:08:37.916
19311,Canal Business - Rogério,"Watched Excel #07: Tabela Dinâmica, visão geral, video 1",2016-07-12 16:08:22.974
19312,Lufer Info,Watched Curso Online de Excel 2013 - Aula 1 - Lufer Info,2016-07-12 16:07:28.756
19313,Cesar Eduardo Armelin,Watched Curso de Excel 2013 - Aula 2/24 (HD),2016-07-12 16:05:53.683
19314,Cesar Eduardo Armelin,Watched Curso de Excel 2013 - Aula 01/24 (HD),2016-07-12 15:29:52.439
19315,Cifra Club,Watched Whiskey In The Jar - Metallica (aula de guitarra),2016-07-12 15:29:32.790
19316,Savjz,"Watched ""The most ridiculous hearthstone game ever!"" (Savjz Hearthstone)",2016-07-12 04:48:06.996
19317,Cadê a chave?,Watched JOGUE POKEMON GO COM SEGURANÇA - Ep.784,2016-07-12 03:30:08.014
19318,sonecarox,Watched Sonecarox   Lolzinho da Broderagem,2016-07-12 00:54:05.284
19319,MaSsanSC,Watched Hearthstone - Battle Of True Legends!,2016-07-12 00:53:57.143
19320,TecMundo,"Watched ASSALTOS POKÉMON, ROBÔ BR DESTRUIDOR E LEAKS DO iPHONE 7 - Hoje no TecMundo",2016-07-11 22:56:20.256
19321,São Paulo FC,Watched CASEMIRO NO CT | SPFCTV,2016-07-11 21:02:58.688
19322,adsense,Watched a video that has been removed,2016-07-11 20:59:12.656
19323,Kolento,Watched Hearthstone: Kolento plays miracle rogue (#48),2016-07-11 20:59:08.865
19324,São Paulo FC,Watched PÓS-JOGO: BRASILEIRO - SPFC 3 X 0 AMÉRICA-MG l SPFCTV,2016-07-11 20:58:59.041
19325,5 Alguma Coisa,Watched 5 DITADOS POPULARES ESQUISITOS,2016-07-11 20:58:54.161
19326,Programa Pânico Lab,Watched PÂNICO TROLLAGENS: MOTORA LOCO DE MATHEUS CEARÁ ESFAQUEIA JAPA 01/03,2016-07-11 20:58:31.505
19327,Programa Pânico Lab,"Watched BATE OU REGAÇA ESPECIAL: MONSTRO X MUTANTE (C/ COCIELO, RISCADO E SELFIE) 02/02",2016-07-11 20:48:22.136
19328,Programa Pânico Lab,"Watched BATE OU REGAÇA ESPECIAL: MONSTRO X MUTANTE (C/ COCIELO, RISCADO E SELFIE) 01/02",2016-07-11 20:37:25.158
19329,Programa Pânico Lab,"Watched O HOMEM MAIS FORTE: A VIDA DO SANSÃO LIBANÊS, ALEX RIACHI - E04",2016-07-11 20:37:00.541
19330,Programa Pânico Lab,Watched O HOMEM MAIS FORTE: MONSTRO X MUTANTE - E04 (RECAP E03),2016-07-11 20:36:32.737
19331,Programa Pânico Lab,Watched ABERTURA E PC SIQUEIRA E SELFIE DIRETO DO YOUTUBE,2016-07-11 20:36:26.676
19332,Furo,Watched Hearthstone | offpwnz's Yogg Tempo Mage Deck & Decklist | STANDARD | Legend,2016-07-11 19:43:53.171
